Województwo zameldowania na pobyt stały,Nazwisko aktualne,Liczba
DOLNOŚLĄSKIE,GALUK,10
DOLNOŚLĄSKIE,GALUŚ,10
DOLNOŚLĄSKIE,GAŁ,10
DOLNOŚLĄSKIE,GAŁANDZIEJ,10
DOLNOŚLĄSKIE,GAŁDYŚ,10
DOLNOŚLĄSKIE,GAŁUCKA,10
DOLNOŚLĄSKIE,GAŁUZA,10
DOLNOŚLĄSKIE,GAMSKA,10
DOLNOŚLĄSKIE,GAPA,10
DOLNOŚLĄSKIE,GAPIK,10
DOLNOŚLĄSKIE,GARASZCZUK,10
DOLNOŚLĄSKIE,GARBOWICZ,10
DOLNOŚLĄSKIE,GARDUŁA,10
DOLNOŚLĄSKIE,GAURA,10
DOLNOŚLĄSKIE,GAWAŁKIEWICZ,10
DOLNOŚLĄSKIE,GAWARECKA,10
DOLNOŚLĄSKIE,GAWRYŁO,10
DOLNOŚLĄSKIE,GAZUR,10
DOLNOŚLĄSKIE,GAŹDZIAK,10
DOLNOŚLĄSKIE,GĄCZKOWSKA,10
DOLNOŚLĄSKIE,GĄDKOWSKA,10
DOLNOŚLĄSKIE,GĄSZCZYK,10
DOLNOŚLĄSKIE,GEŁESZ,10
DOLNOŚLĄSKIE,GERAK,10
DOLNOŚLĄSKIE,GERŁOWICZ,10
DOLNOŚLĄSKIE,GERS,10
DOLNOŚLĄSKIE,GĘBORYS,10
DOLNOŚLĄSKIE,GIBSKA,10
DOLNOŚLĄSKIE,GIEŁAŻYN,10
DOLNOŚLĄSKIE,GIEŁDA,10
DOLNOŚLĄSKIE,GIERKO,10
DOLNOŚLĄSKIE,GIERSZ,10
DOLNOŚLĄSKIE,GILAROWSKA,10
DOLNOŚLĄSKIE,GIRULSKA,10
DOLNOŚLĄSKIE,GIRYN,10
DOLNOŚLĄSKIE,GŁĄBIAK,10
DOLNOŚLĄSKIE,GŁOWANIA,10
DOLNOŚLĄSKIE,GŁOWIK,10
DOLNOŚLĄSKIE,GŁUSZKIEWICZ,10
DOLNOŚLĄSKIE,GŁUSZYŃSKA,10
DOLNOŚLĄSKIE,GNATEK,10
DOLNOŚLĄSKIE,GNIEDZIEJKO,10
DOLNOŚLĄSKIE,GNIOT,10
DOLNOŚLĄSKIE,GNUSOWSKA,10
DOLNOŚLĄSKIE,GNYL,10
DOLNOŚLĄSKIE,GOCHOWSKA,10
DOLNOŚLĄSKIE,GOCKO,10
DOLNOŚLĄSKIE,GOGALIŃSKA,10
DOLNOŚLĄSKIE,GOGUŁ,10
DOLNOŚLĄSKIE,GOJ,10
DOLNOŚLĄSKIE,GOL,10
DOLNOŚLĄSKIE,GOLES,10
DOLNOŚLĄSKIE,GOLONKO,10
DOLNOŚLĄSKIE,GOŁDYS,10
DOLNOŚLĄSKIE,GOŁOWACZ,10
DOLNOŚLĄSKIE,GOŁUBOWSKA,10
DOLNOŚLĄSKIE,GOŁUŃSKA,10
DOLNOŚLĄSKIE,GOŁYSZ,10
DOLNOŚLĄSKIE,GONTARCZYK,10
DOLNOŚLĄSKIE,GORĄCZKO,10
DOLNOŚLĄSKIE,GORECKA,10
DOLNOŚLĄSKIE,GOROSZKO,10
DOLNOŚLĄSKIE,GORZAŁA,10
DOLNOŚLĄSKIE,GORZAWSKA,10
DOLNOŚLĄSKIE,GOSPODAREK,10
DOLNOŚLĄSKIE,GOTTWALD,10
DOLNOŚLĄSKIE,GRACEK,10
DOLNOŚLĄSKIE,GRADKA,10
DOLNOŚLĄSKIE,GRAJNERT,10
DOLNOŚLĄSKIE,GRASZKIEWICZ,10
DOLNOŚLĄSKIE,GRATKA,10
DOLNOŚLĄSKIE,GRĄDECKA,10
DOLNOŚLĄSKIE,GREB,10
DOLNOŚLĄSKIE,GRETKOWSKA,10
DOLNOŚLĄSKIE,GRĘBLA,10
DOLNOŚLĄSKIE,GROBLEWSKA,10
DOLNOŚLĄSKIE,GROMADZIK,10
DOLNOŚLĄSKIE,GROMOLAK,10
DOLNOŚLĄSKIE,GROSSMANN,10
DOLNOŚLĄSKIE,GRUBECKA,10
DOLNOŚLĄSKIE,GRUSZKOWSKA,10
DOLNOŚLĄSKIE,GRUŹLEWSKA,10
DOLNOŚLĄSKIE,GRYCIUK,10
DOLNOŚLĄSKIE,GRYCZYŃSKA,10
DOLNOŚLĄSKIE,GRYGLICKA,10
DOLNOŚLĄSKIE,GRYGORUK,10
DOLNOŚLĄSKIE,GRYGOSIŃSKA,10
DOLNOŚLĄSKIE,GRYZIK,10
DOLNOŚLĄSKIE,GRZĄDKA,10
DOLNOŚLĄSKIE,GRZESIEWICZ,10
DOLNOŚLĄSKIE,GRZYWACZYK,10
DOLNOŚLĄSKIE,GUBA,10
DOLNOŚLĄSKIE,GUBALSKA,10
DOLNOŚLĄSKIE,GUBERNATOR,10
DOLNOŚLĄSKIE,GUBICZ,10
DOLNOŚLĄSKIE,GUCIA,10
DOLNOŚLĄSKIE,GUDYŚ,10
DOLNOŚLĄSKIE,GUDZYK,10
DOLNOŚLĄSKIE,GUPTA,10
DOLNOŚLĄSKIE,GURATOWSKA,10
DOLNOŚLĄSKIE,GURESZ,10
DOLNOŚLĄSKIE,GUSS,10
DOLNOŚLĄSKIE,GUSTA,10
DOLNOŚLĄSKIE,GUWER,10
DOLNOŚLĄSKIE,GWOZDECKA,10
DOLNOŚLĄSKIE,GWOZDOWSKA,10
DOLNOŚLĄSKIE,HABASIŃSKA,10
DOLNOŚLĄSKIE,HADUŁA,10
DOLNOŚLĄSKIE,HAJKOWICZ,10
DOLNOŚLĄSKIE,HAKIEL,10
DOLNOŚLĄSKIE,HALABURDA,10
DOLNOŚLĄSKIE,HALAŚ,10
DOLNOŚLĄSKIE,HALEJCIO,10
DOLNOŚLĄSKIE,HALERZ,10
DOLNOŚLĄSKIE,HALSKA,10
DOLNOŚLĄSKIE,HAŁKO,10
DOLNOŚLĄSKIE,HAMZIUK,10
DOLNOŚLĄSKIE,HANOWSKA,10
DOLNOŚLĄSKIE,HARABURDA,10
DOLNOŚLĄSKIE,HARATYM,10
DOLNOŚLĄSKIE,HARAŹNA,10
DOLNOŚLĄSKIE,HARMACIŃSKA,10
DOLNOŚLĄSKIE,HARTWICH,10
DOLNOŚLĄSKIE,HAŚCIŁO,10
DOLNOŚLĄSKIE,HAUSER,10
DOLNOŚLĄSKIE,HAUZA,10
DOLNOŚLĄSKIE,HEJDUCKA,10
DOLNOŚLĄSKIE,HEMMERLING,10
DOLNOŚLĄSKIE,HENDZLIK,10
DOLNOŚLĄSKIE,HERC,10
DOLNOŚLĄSKIE,HETEL,10
DOLNOŚLĄSKIE,HETNAŁ,10
DOLNOŚLĄSKIE,HETNAROWICZ,10
DOLNOŚLĄSKIE,HIL,10
DOLNOŚLĄSKIE,HŁADKI,10
DOLNOŚLĄSKIE,HNATYSZAK,10
DOLNOŚLĄSKIE,HODUN,10
DOLNOŚLĄSKIE,HOLLY,10
DOLNOŚLĄSKIE,HOLZ,10
DOLNOŚLĄSKIE,HOŁOWICKA,10
DOLNOŚLĄSKIE,HONCZARYK,10
DOLNOŚLĄSKIE,HORBARCZUK,10
DOLNOŚLĄSKIE,HORN,10
DOLNOŚLĄSKIE,HORNUNG,10
DOLNOŚLĄSKIE,HORODNICZY,10
DOLNOŚLĄSKIE,HORYŃSKA,10
DOLNOŚLĄSKIE,HOSZKO,10
DOLNOŚLĄSKIE,HREBENKO,10
DOLNOŚLĄSKIE,HRYHORCZUK,10
DOLNOŚLĄSKIE,HRYNCEWICZ,10
DOLNOŚLĄSKIE,HRYNIÓW,10
DOLNOŚLĄSKIE,HUBACZEK,10
DOLNOŚLĄSKIE,HUBKA,10
DOLNOŚLĄSKIE,HÜBNER,10
DOLNOŚLĄSKIE,HULISZ,10
DOLNOŚLĄSKIE,HUMIENNA,10
DOLNOŚLĄSKIE,HURYN,10
DOLNOŚLĄSKIE,HYNDA,10
DOLNOŚLĄSKIE,IDEC,10
DOLNOŚLĄSKIE,ILEWICZ,10
DOLNOŚLĄSKIE,ILNICKA-JAROSIEWICZ,10
DOLNOŚLĄSKIE,IMIŃSKA,10
DOLNOŚLĄSKIE,INDYKA,10
DOLNOŚLĄSKIE,IWANECZKO,10
DOLNOŚLĄSKIE,IWANISZYN,10
DOLNOŚLĄSKIE,JACHACZ,10
DOLNOŚLĄSKIE,JACHOWICZ-WRÓBLEWSKA,10
DOLNOŚLĄSKIE,JACHURA,10
DOLNOŚLĄSKIE,JACYKOWSKA,10
DOLNOŚLĄSKIE,JADACHOWSKA,10
DOLNOŚLĄSKIE,JAGIEŁŁA,10
DOLNOŚLĄSKIE,JAGLEWICZ,10
DOLNOŚLĄSKIE,JAGÓDKA,10
DOLNOŚLĄSKIE,JAGUSTYN,10
DOLNOŚLĄSKIE,JAJDELSKA,10
DOLNOŚLĄSKIE,JAKIMKO,10
DOLNOŚLĄSKIE,JAKÓBEK,10
DOLNOŚLĄSKIE,JAKUBASZEK,10
DOLNOŚLĄSKIE,JAŁOWICKA,10
DOLNOŚLĄSKIE,JAMKOWY,10
DOLNOŚLĄSKIE,JAMNICKA,10
DOLNOŚLĄSKIE,JANICZ,10
DOLNOŚLĄSKIE,JANKOWIECKA,10
DOLNOŚLĄSKIE,JANKOWSKI,10
DOLNOŚLĄSKIE,JANYGA,10
DOLNOŚLĄSKIE,JARACZEWSKA,10
DOLNOŚLĄSKIE,JAREMCZYK,10
DOLNOŚLĄSKIE,JAREMKÓW,10
DOLNOŚLĄSKIE,JARLIŃSKA,10
DOLNOŚLĄSKIE,JARNO,10
DOLNOŚLĄSKIE,JAROMI,10
DOLNOŚLĄSKIE,JAROSZKIEWICZ,10
DOLNOŚLĄSKIE,JARZĘBIŃSKA,10
DOLNOŚLĄSKIE,JASIULEWICZ,10
DOLNOŚLĄSKIE,JASTER,10
DOLNOŚLĄSKIE,JAŚLAR,10
DOLNOŚLĄSKIE,JAWORNICKA,10
DOLNOŚLĄSKIE,JĄCZYŃSKA,10
DOLNOŚLĄSKIE,JENCZAK,10
DOLNOŚLĄSKIE,JENDRASZCZYK,10
DOLNOŚLĄSKIE,JEŃCZAK,10
DOLNOŚLĄSKIE,JERDONEK,10
DOLNOŚLĄSKIE,JĘDROSZKOWIAK,10
DOLNOŚLĄSKIE,JĘDRUSZCZAK,10
DOLNOŚLĄSKIE,JĘSIOR,10
DOLNOŚLĄSKIE,JODŹ,10
DOLNOŚLĄSKIE,JOWIK,10
DOLNOŚLĄSKIE,JÓZAK,10
DOLNOŚLĄSKIE,JURCEWICZ,10
DOLNOŚLĄSKIE,JURIJKÓW,10
DOLNOŚLĄSKIE,JURZYSTA,10
DOLNOŚLĄSKIE,JUSZCZE,10
DOLNOŚLĄSKIE,JUZWENKO,10
DOLNOŚLĄSKIE,KACICZAK,10
DOLNOŚLĄSKIE,KACIUBA,10
DOLNOŚLĄSKIE,KACYNA,10
DOLNOŚLĄSKIE,KACZÓWKA,10
DOLNOŚLĄSKIE,KAFAR,10
DOLNOŚLĄSKIE,KAJFASZ,10
DOLNOŚLĄSKIE,KALAFARSKA,10
DOLNOŚLĄSKIE,KALIŃCZUK,10
DOLNOŚLĄSKIE,KALISTA,10
DOLNOŚLĄSKIE,KAŁAWAJ,10
DOLNOŚLĄSKIE,KAŁDOŃSKA,10
DOLNOŚLĄSKIE,KAMAJ,10
DOLNOŚLĄSKIE,KAMIŃSKI,10
DOLNOŚLĄSKIE,KANTCZAK,10
DOLNOŚLĄSKIE,KANTOWICZ,10
DOLNOŚLĄSKIE,KANUS,10
DOLNOŚLĄSKIE,KAPEK,10
DOLNOŚLĄSKIE,KAPELARZ,10
DOLNOŚLĄSKIE,KAPSZEWICZ,10
DOLNOŚLĄSKIE,KARAL,10
DOLNOŚLĄSKIE,KARAPULKA,10
DOLNOŚLĄSKIE,KARAWACKA,10
DOLNOŚLĄSKIE,KARLIC,10
DOLNOŚLĄSKIE,KARNA,10
DOLNOŚLĄSKIE,KARNECKA,10
DOLNOŚLĄSKIE,KAROLIK,10
DOLNOŚLĄSKIE,KAROLONEK,10
DOLNOŚLĄSKIE,KAROŃSKA,10
DOLNOŚLĄSKIE,KASĘDRA,10
DOLNOŚLĄSKIE,KASIUKIEWICZ,10
DOLNOŚLĄSKIE,KASTNER,10
DOLNOŚLĄSKIE,KASYCZ,10
DOLNOŚLĄSKIE,KASZTELANIEC,10
DOLNOŚLĄSKIE,KAŚKOS,10
DOLNOŚLĄSKIE,KATAN,10
DOLNOŚLĄSKIE,KAWĘCKA,10
DOLNOŚLĄSKIE,KAWIECKA,10
DOLNOŚLĄSKIE,KAYA,10
DOLNOŚLĄSKIE,KAZIMIERUK,10
DOLNOŚLĄSKIE,KAŹMIEROWSKA,10
DOLNOŚLĄSKIE,KĄSEK,10
DOLNOŚLĄSKIE,KEHLE,10
DOLNOŚLĄSKIE,KELLY,10
DOLNOŚLĄSKIE,KEMPKA,10
DOLNOŚLĄSKIE,KEMSKA,10
DOLNOŚLĄSKIE,KENIG,10
DOLNOŚLĄSKIE,KĘCIK,10
DOLNOŚLĄSKIE,KĘDZIAK,10
DOLNOŚLĄSKIE,KIC,10
DOLNOŚLĄSKIE,KIEĆ,10
DOLNOŚLĄSKIE,KIELIN,10
DOLNOŚLĄSKIE,KIEŁBOWSKA,10
DOLNOŚLĄSKIE,KIERAŚ,10
DOLNOŚLĄSKIE,KIERKO,10
DOLNOŚLĄSKIE,KILJANEK,10
DOLNOŚLĄSKIE,KIMAK,10
DOLNOŚLĄSKIE,KINDZIERSKA,10
DOLNOŚLĄSKIE,KIRCUŃ,10
DOLNOŚLĄSKIE,KIRPA,10
DOLNOŚLĄSKIE,KIRYLCZUK,10
DOLNOŚLĄSKIE,KISIECKA,10
DOLNOŚLĄSKIE,KIŚLAK,10
DOLNOŚLĄSKIE,KITLASZ,10
DOLNOŚLĄSKIE,KLARENBACH,10
DOLNOŚLĄSKIE,KLECZAJ,10
DOLNOŚLĄSKIE,KLEINOWSKA,10
DOLNOŚLĄSKIE,KLEMKE,10
DOLNOŚLĄSKIE,KLEMPOUZ,10
DOLNOŚLĄSKIE,KLEPSA,10
DOLNOŚLĄSKIE,KLIMASZKO,10
DOLNOŚLĄSKIE,KLIMCZYŃSKA,10
DOLNOŚLĄSKIE,KLISZOWSKA,10
DOLNOŚLĄSKIE,KLITYŃSKA,10
DOLNOŚLĄSKIE,KLUBKOWSKA,10
DOLNOŚLĄSKIE,KLUCZKA,10
DOLNOŚLĄSKIE,KLUGA,10
DOLNOŚLĄSKIE,KLUSIK,10
DOLNOŚLĄSKIE,KŁĘBEK,10
DOLNOŚLĄSKIE,KŁOPOT,10
DOLNOŚLĄSKIE,KŁOSSOWSKA,10
DOLNOŚLĄSKIE,KNEBEL,10
DOLNOŚLĄSKIE,KNYCHALSKA,10
DOLNOŚLĄSKIE,KOBESZKO,10
DOLNOŚLĄSKIE,KOBIERECKA,10
DOLNOŚLĄSKIE,KOCZARA,10
DOLNOŚLĄSKIE,KOCZERGA,10
DOLNOŚLĄSKIE,KOCZERGO,10
DOLNOŚLĄSKIE,KODZIK,10
DOLNOŚLĄSKIE,KOJS,10
DOLNOŚLĄSKIE,KOKSZTYS,10
DOLNOŚLĄSKIE,KOLBUS,10
DOLNOŚLĄSKIE,KOLEBSKA,10
DOLNOŚLĄSKIE,KOLENKIEWICZ,10
DOLNOŚLĄSKIE,KOLNY,10
DOLNOŚLĄSKIE,KOŁCZYKIEWICZ,10
DOLNOŚLĄSKIE,KOŁECZEK,10
DOLNOŚLĄSKIE,KOŁODENNA,10
DOLNOŚLĄSKIE,KOŁOWROCKA,10
DOLNOŚLĄSKIE,KOŁTYŚ,10
DOLNOŚLĄSKIE,KOŁYSZKO,10
DOLNOŚLĄSKIE,KONCZEWSKA,10
DOLNOŚLĄSKIE,KONDRACZYK,10
DOLNOŚLĄSKIE,KONDYCKA,10
DOLNOŚLĄSKIE,KOPERNIAK,10
DOLNOŚLĄSKIE,KOPESTYŃSKA,10
DOLNOŚLĄSKIE,KOPRAS,10
DOLNOŚLĄSKIE,KOPREK,10
DOLNOŚLĄSKIE,KOPROWICZ,10
DOLNOŚLĄSKIE,KOPYDŁOWSKA,10
DOLNOŚLĄSKIE,KORDZIKOWSKA,10
DOLNOŚLĄSKIE,KORNALEWICZ,10
DOLNOŚLĄSKIE,KORNALEWSKA,10
DOLNOŚLĄSKIE,KORONCZEWSKA,10
DOLNOŚLĄSKIE,KOROPCZAK,10
DOLNOŚLĄSKIE,KOROPCZUK,10
DOLNOŚLĄSKIE,KOROŚCIEL,10
DOLNOŚLĄSKIE,KORÓLCZYK,10
DOLNOŚLĄSKIE,KORPALSKA,10
DOLNOŚLĄSKIE,KORPECKA,10
DOLNOŚLĄSKIE,KORT,10
DOLNOŚLĄSKIE,KORYGA,10
DOLNOŚLĄSKIE,KORYZMA,10
DOLNOŚLĄSKIE,KORZEPA,10
DOLNOŚLĄSKIE,KORZONEK,10
DOLNOŚLĄSKIE,KORZYSTKO,10
DOLNOŚLĄSKIE,KORŻ,10
DOLNOŚLĄSKIE,KOSEL,10
DOLNOŚLĄSKIE,KOSESKA,10
DOLNOŚLĄSKIE,KOSIARZ,10
DOLNOŚLĄSKIE,KOSMECKA,10
DOLNOŚLĄSKIE,KOSTRO,10
DOLNOŚLĄSKIE,KOSZAK,10
DOLNOŚLĄSKIE,KOSZAREK,10
DOLNOŚLĄSKIE,KOŚNIKOWSKA,10
DOLNOŚLĄSKIE,KOTELNICKA,10
DOLNOŚLĄSKIE,KOTLESZKA,10
DOLNOŚLĄSKIE,KOTLICKA,10
DOLNOŚLĄSKIE,KOTÓW,10
DOLNOŚLĄSKIE,KOTYNIA,10
DOLNOŚLĄSKIE,KOTYŃSKA,10
DOLNOŚLĄSKIE,KOZACZYK,10
DOLNOŚLĄSKIE,KOZAREWICZ,10
DOLNOŚLĄSKIE,KOZIELEWSKA,10
DOLNOŚLĄSKIE,KOZOŁUB,10
DOLNOŚLĄSKIE,KOZOWSKA,10
DOLNOŚLĄSKIE,KOŹBA,10
DOLNOŚLĄSKIE,KOŹLAK,10
DOLNOŚLĄSKIE,KOŹMA,10
DOLNOŚLĄSKIE,KRASEL,10
DOLNOŚLĄSKIE,KRAŚNER,10
DOLNOŚLĄSKIE,KRAWCZYK-DEMCZUK,10
DOLNOŚLĄSKIE,KRECZ,10
DOLNOŚLĄSKIE,KRISTMAN,10
DOLNOŚLĄSKIE,KROPIEWNICKA,10
DOLNOŚLĄSKIE,KROSNOWSKA,10
DOLNOŚLĄSKIE,KROT,10
DOLNOŚLĄSKIE,KRUCKA,10
DOLNOŚLĄSKIE,KRUSIŃSKA,10
DOLNOŚLĄSKIE,KRUZE,10
DOLNOŚLĄSKIE,KRUŻYCKA,10
DOLNOŚLĄSKIE,KRYMOWSKA,10
DOLNOŚLĄSKIE,KRYSMAN,10
DOLNOŚLĄSKIE,KRYTOWSKA,10
DOLNOŚLĄSKIE,KRZEWINA,10
DOLNOŚLĄSKIE,KRZYŚCIN,10
DOLNOŚLĄSKIE,KUBAL,10
DOLNOŚLĄSKIE,KUBAŃ,10
DOLNOŚLĄSKIE,KUBERNA,10
DOLNOŚLĄSKIE,KUCEMBA,10
DOLNOŚLĄSKIE,KUCIAPSKA,10
DOLNOŚLĄSKIE,KUCYNIAK,10
DOLNOŚLĄSKIE,KUCYPER,10
DOLNOŚLĄSKIE,KUCZERAWA,10
DOLNOŚLĄSKIE,KUDLAK,10
DOLNOŚLĄSKIE,KUDOSZ,10
DOLNOŚLĄSKIE,KUDŹMA,10
DOLNOŚLĄSKIE,KUJAT,10
DOLNOŚLĄSKIE,KUKIZ,10
DOLNOŚLĄSKIE,KUKS,10
DOLNOŚLĄSKIE,KULAWIEC,10
DOLNOŚLĄSKIE,KULIBOWSKA,10
DOLNOŚLĄSKIE,KULMATYCKA,10
DOLNOŚLĄSKIE,KUŁAN,10
DOLNOŚLĄSKIE,KUNZE,10
DOLNOŚLĄSKIE,KUPICZ,10
DOLNOŚLĄSKIE,KUPIJAJ,10
DOLNOŚLĄSKIE,KURDYK,10
DOLNOŚLĄSKIE,KUREC,10
DOLNOŚLĄSKIE,KURYGA,10
DOLNOŚLĄSKIE,KUSIDEŁ,10
DOLNOŚLĄSKIE,KUŚMIDER,10
DOLNOŚLĄSKIE,KUWAŁEK,10
DOLNOŚLĄSKIE,KUZIOŁA,10
DOLNOŚLĄSKIE,KUŹBA,10
DOLNOŚLĄSKIE,KWIATOŃ,10
DOLNOŚLĄSKIE,KWIK,10
DOLNOŚLĄSKIE,LACKORZYŃSKA,10
DOLNOŚLĄSKIE,LACROIX,10
DOLNOŚLĄSKIE,LADYCA,10
DOLNOŚLĄSKIE,LADZIŃSKA,10
DOLNOŚLĄSKIE,LAK,10
DOLNOŚLĄSKIE,LAMPKOWSKA,10
DOLNOŚLĄSKIE,LANKIEWICZ,10
DOLNOŚLĄSKIE,LASZKOWSKA,10
DOLNOŚLĄSKIE,LATUSZ,10
DOLNOŚLĄSKIE,LAUDOWICZ,10
DOLNOŚLĄSKIE,LECHAŃSKA,10
DOLNOŚLĄSKIE,LECHONIEWICZ,10
DOLNOŚLĄSKIE,LEDA,10
DOLNOŚLĄSKIE,LEGIER,10
DOLNOŚLĄSKIE,LEISSNER,10
DOLNOŚLĄSKIE,LELKO,10
DOLNOŚLĄSKIE,LENK,10
DOLNOŚLĄSKIE,LEROCH,10
DOLNOŚLĄSKIE,LESZCZEWICZ,10
DOLNOŚLĄSKIE,LESZCZYŁOWSKA,10
DOLNOŚLĄSKIE,LETNIOWSKA,10
DOLNOŚLĄSKIE,LEWALSKA,10
DOLNOŚLĄSKIE,LEWASZKIEWICZ,10
DOLNOŚLĄSKIE,LEWCZYŃSKA,10
DOLNOŚLĄSKIE,LEWIZOROWICZ,10
DOLNOŚLĄSKIE,LEWSZA,10
DOLNOŚLĄSKIE,LIBERACKA,10
DOLNOŚLĄSKIE,LICHTENSTEIN,10
DOLNOŚLĄSKIE,LICZNIEROWSKA,10
DOLNOŚLĄSKIE,LIJEWSKA,10
DOLNOŚLĄSKIE,LINGO,10
DOLNOŚLĄSKIE,LIPEK,10
DOLNOŚLĄSKIE,LIPHARDT,10
DOLNOŚLĄSKIE,LIPKOWSKA,10
DOLNOŚLĄSKIE,LIPNIACKA,10
DOLNOŚLĄSKIE,LIWAK,10
DOLNOŚLĄSKIE,LIWIŃSKA,10
DOLNOŚLĄSKIE,LIZUN,10
DOLNOŚLĄSKIE,LORANTY,10
DOLNOŚLĄSKIE,LOSIAK,10
DOLNOŚLĄSKIE,LUBELCZYK,10
DOLNOŚLĄSKIE,LUTOMSKA,10
DOLNOŚLĄSKIE,LUZAK,10
DOLNOŚLĄSKIE,LUZAROWSKA,10
DOLNOŚLĄSKIE,ŁABECKA,10
DOLNOŚLĄSKIE,ŁABUL,10
DOLNOŚLĄSKIE,ŁABUŃ,10
DOLNOŚLĄSKIE,ŁADNA,10
DOLNOŚLĄSKIE,ŁAGUNA,10
DOLNOŚLĄSKIE,ŁAGUTKO,10
DOLNOŚLĄSKIE,ŁAJS,10
DOLNOŚLĄSKIE,ŁANGOWSKA,10
DOLNOŚLĄSKIE,ŁAPAWA,10
DOLNOŚLĄSKIE,ŁAPTOS,10
DOLNOŚLĄSKIE,ŁASECKA,10
DOLNOŚLĄSKIE,ŁASKAWA,10
DOLNOŚLĄSKIE,ŁAWIŃSKA,10
DOLNOŚLĄSKIE,ŁAWROWSKA,10
DOLNOŚLĄSKIE,ŁAZARCZUK,10
DOLNOŚLĄSKIE,ŁAZIKOWSKA,10
DOLNOŚLĄSKIE,ŁĄCZEK,10
DOLNOŚLĄSKIE,ŁĄCZKA,10
DOLNOŚLĄSKIE,ŁĄGIEWCZYK,10
DOLNOŚLĄSKIE,ŁESYK,10
DOLNOŚLĄSKIE,ŁODZIANA,10
DOLNOŚLĄSKIE,ŁOJOWSKA,10
DOLNOŚLĄSKIE,ŁOPAT,10
DOLNOŚLĄSKIE,ŁÓDZKA,10
DOLNOŚLĄSKIE,ŁUKASZUN,10
DOLNOŚLĄSKIE,ŁUKIANOWSKA,10
DOLNOŚLĄSKIE,ŁUKIJAŃCZUK,10
DOLNOŚLĄSKIE,ŁUPAK,10
DOLNOŚLĄSKIE,ŁYNIEWSKA,10
DOLNOŚLĄSKIE,ŁYSIONEK,10
DOLNOŚLĄSKIE,MACHALICA,10
DOLNOŚLĄSKIE,MACHLAŃSKA,10
DOLNOŚLĄSKIE,MACHNA,10
DOLNOŚLĄSKIE,MACIUKIEWICZ,10
DOLNOŚLĄSKIE,MACKAŁO,10
DOLNOŚLĄSKIE,MACNIAK,10
DOLNOŚLĄSKIE,MACOWSKA,10
DOLNOŚLĄSKIE,MADALSKA,10
DOLNOŚLĄSKIE,MADARASZ,10
DOLNOŚLĄSKIE,MADELA,10
DOLNOŚLĄSKIE,MAGIEREWICZ,10
DOLNOŚLĄSKIE,MAGNUCKA,10
DOLNOŚLĄSKIE,MAGUDER,10
DOLNOŚLĄSKIE,MAICKA,10
DOLNOŚLĄSKIE,MAJDANIUK,10
DOLNOŚLĄSKIE,MAJERCZAK,10
DOLNOŚLĄSKIE,MAJSZAK,10
DOLNOŚLĄSKIE,MAJTCZAK,10
DOLNOŚLĄSKIE,MAKARO,10
DOLNOŚLĄSKIE,MAKOSZ,10
DOLNOŚLĄSKIE,MAKUĆ,10
DOLNOŚLĄSKIE,MALEJ,10
DOLNOŚLĄSKIE,MALEREK,10
DOLNOŚLĄSKIE,MALESZCZUK,10
DOLNOŚLĄSKIE,MALKA,10
DOLNOŚLĄSKIE,MAŁANIAK,10
DOLNOŚLĄSKIE,MAŁOCHWIEJ,10
DOLNOŚLĄSKIE,MAŁOŃ,10
DOLNOŚLĄSKIE,MAŁOZIĘĆ,10
DOLNOŚLĄSKIE,MAMORSKA,10
DOLNOŚLĄSKIE,MANDECKA,10
DOLNOŚLĄSKIE,MARCELUK,10
DOLNOŚLĄSKIE,MARCHEWSKA,10
DOLNOŚLĄSKIE,MARCJASZ,10
DOLNOŚLĄSKIE,MARCZENKO,10
DOLNOŚLĄSKIE,MARENDZIAK,10
DOLNOŚLĄSKIE,MARON,10
DOLNOŚLĄSKIE,MARUCHNIAK,10
DOLNOŚLĄSKIE,MARUNIAK,10
DOLNOŚLĄSKIE,MARUSZCZYK,10
DOLNOŚLĄSKIE,MARYŃSKA,10
DOLNOŚLĄSKIE,MARZYŃSKA,10
DOLNOŚLĄSKIE,MASHEIMER,10
DOLNOŚLĄSKIE,MASIARZ,10
DOLNOŚLĄSKIE,MASZYŃSKA,10
DOLNOŚLĄSKIE,MAŚLAKIEWICZ,10
DOLNOŚLĄSKIE,MATEMISZ,10
DOLNOŚLĄSKIE,MATIASZEWSKA,10
DOLNOŚLĄSKIE,MATUSZYŃSKA,10
DOLNOŚLĄSKIE,MAZIEJ,10
DOLNOŚLĄSKIE,MAZUREWICZ,10
DOLNOŚLĄSKIE,MĄCZKO,10
DOLNOŚLĄSKIE,MĄDRALA,10
DOLNOŚLĄSKIE,MELNYCZUK,10
DOLNOŚLĄSKIE,MENDRYK,10
DOLNOŚLĄSKIE,MERDA,10
DOLNOŚLĄSKIE,MESLIK,10
DOLNOŚLĄSKIE,MGLEJ,10
DOLNOŚLĄSKIE,MIALIK,10
DOLNOŚLĄSKIE,MIAŁSZYGROSZ,10
DOLNOŚLĄSKIE,MIĄDZEL,10
DOLNOŚLĄSKIE,MIC,10
DOLNOŚLĄSKIE,MICHELIS,10
DOLNOŚLĄSKIE,MICHNIOWSKA,10
DOLNOŚLĄSKIE,MIDZIANOWSKA,10
DOLNOŚLĄSKIE,MIECIECKA,10
DOLNOŚLĄSKIE,MIENCIUK,10
